json_file,image_id,im_name,category_id,bbox_x,bbox_y,bbox_w,bbox_h,occlusion,ignore
KAIST_val_fold4_annotation.json,1001,set01_V001_I00375.jpg,0,407,217,20,43,0,0
KAIST_val_fold4_annotation.json,1002,set01_V001_I00379.jpg,0,410,217,20,45,0,0
KAIST_val_fold4_annotation.json,1003,set01_V001_I00383.jpg,0,413,217,21,47,0,0
KAIST_val_fold4_annotation.json,1004,set01_V001_I00387.jpg,0,415,218,21,49,0,0
KAIST_val_fold4_annotation.json,1005,set01_V001_I00391.jpg,0,418,218,21,51,0,0
KAIST_val_fold4_annotation.json,1006,set01_V001_I00395.jpg,0,421,218,22,53,0,0
KAIST_val_fold4_annotation.json,1007,set01_V001_I00399.jpg,0,424,219,23,56,0,0
KAIST_val_fold4_annotation.json,1007,set01_V001_I00399.jpg,0,373,219,20,36,1,0
KAIST_val_fold4_annotation.json,1008,set01_V001_I00403.jpg,0,426,219,24,60,0,0
KAIST_val_fold4_annotation.json,1008,set01_V001_I00403.jpg,0,372,220,20,37,1,0
KAIST_val_fold4_annotation.json,1009,set01_V001_I00407.jpg,0,429,219,26,63,0,0
KAIST_val_fold4_annotation.json,1009,set01_V001_I00407.jpg,0,371,220,20,38,1,0
KAIST_val_fold4_annotation.json,1010,set01_V001_I00411.jpg,0,433,220,27,67,0,0
KAIST_val_fold4_annotation.json,1010,set01_V001_I00411.jpg,0,415,241,20,43,0,0
KAIST_val_fold4_annotation.json,1010,set01_V001_I00411.jpg,0,369,220,20,39,1,0
KAIST_val_fold4_annotation.json,1011,set01_V001_I00415.jpg,0,438,221,29,71,0,0
KAIST_val_fold4_annotation.json,1011,set01_V001_I00415.jpg,0,421,243,21,43,0,0
KAIST_val_fold4_annotation.json,1011,set01_V001_I00415.jpg,0,368,221,20,40,1,0
KAIST_val_fold4_annotation.json,1012,set01_V001_I00419.jpg,0,443,222,31,76,0,0
KAIST_val_fold4_annotation.json,1012,set01_V001_I00419.jpg,0,426,245,21,44,0,0
KAIST_val_fold4_annotation.json,1012,set01_V001_I00419.jpg,0,367,221,20,41,1,0
KAIST_val_fold4_annotation.json,1013,set01_V001_I00423.jpg,0,450,224,34,81,0,0
KAIST_val_fold4_annotation.json,1013,set01_V001_I00423.jpg,0,432,247,22,45,0,0
KAIST_val_fold4_annotation.json,1013,set01_V001_I00423.jpg,0,365,222,21,43,1,0
KAIST_val_fold4_annotation.json,1014,set01_V001_I00427.jpg,0,459,226,36,86,0,0
KAIST_val_fold4_annotation.json,1014,set01_V001_I00427.jpg,0,437,251,24,47,0,0
KAIST_val_fold4_annotation.json,1014,set01_V001_I00427.jpg,0,364,222,21,44,1,0
KAIST_val_fold4_annotation.json,1015,set01_V001_I00431.jpg,0,472,228,39,92,0,0
KAIST_val_fold4_annotation.json,1015,set01_V001_I00431.jpg,0,444,256,27,50,0,0
KAIST_val_fold4_annotation.json,1015,set01_V001_I00431.jpg,0,364,223,21,45,1,0
KAIST_val_fold4_annotation.json,1016,set01_V001_I00435.jpg,0,489,231,42,97,0,0
KAIST_val_fold4_annotation.json,1016,set01_V001_I00435.jpg,0,457,260,29,54,0,0
KAIST_val_fold4_annotation.json,1016,set01_V001_I00435.jpg,0,364,224,22,49,1,0
KAIST_val_fold4_annotation.json,1017,set01_V001_I00439.jpg,0,513,234,46,105,0,0
KAIST_val_fold4_annotation.json,1017,set01_V001_I00439.jpg,0,476,267,31,58,0,0
KAIST_val_fold4_annotation.json,1017,set01_V001_I00439.jpg,0,365,224,23,54,1,0
KAIST_val_fold4_annotation.json,1018,set01_V001_I00443.jpg,0,547,237,51,117,0,0
KAIST_val_fold4_annotation.json,1018,set01_V001_I00443.jpg,0,502,275,33,65,0,0
KAIST_val_fold4_annotation.json,1018,set01_V001_I00443.jpg,0,367,224,23,58,1,0
KAIST_val_fold4_annotation.json,1019,set01_V001_I00447.jpg,0,590,238,44,144,0,0
KAIST_val_fold4_annotation.json,1019,set01_V001_I00447.jpg,0,535,285,34,72,0,0
KAIST_val_fold4_annotation.json,1019,set01_V001_I00447.jpg,0,370,224,25,63,1,0
KAIST_val_fold4_annotation.json,1020,set01_V001_I00451.jpg,0,586,297,48,81,0,0
KAIST_val_fold4_annotation.json,1020,set01_V001_I00451.jpg,0,374,223,26,67,1,0
KAIST_val_fold4_annotation.json,1021,set01_V001_I00455.jpg,0,381,221,27,72,1,0
KAIST_val_fold4_annotation.json,1022,set01_V001_I00459.jpg,0,388,219,29,77,1,0
KAIST_val_fold4_annotation.json,1023,set01_V001_I00463.jpg,0,397,217,30,82,1,0
KAIST_val_fold4_annotation.json,1024,set01_V001_I00467.jpg,0,406,217,32,87,1,0
KAIST_val_fold4_annotation.json,1025,set01_V001_I00471.jpg,0,416,217,33,92,1,0
KAIST_val_fold4_annotation.json,1026,set01_V001_I00475.jpg,0,426,218,35,97,1,0
KAIST_val_fold4_annotation.json,1027,set01_V001_I00479.jpg,0,438,218,36,102,1,0
KAIST_val_fold4_annotation.json,1028,set01_V001_I00483.jpg,0,450,218,38,108,1,0
KAIST_val_fold4_annotation.json,1029,set01_V001_I00487.jpg,0,465,219,41,116,1,0
KAIST_val_fold4_annotation.json,1030,set01_V001_I00491.jpg,0,482,220,47,125,1,0
KAIST_val_fold4_annotation.json,1031,set01_V001_I00495.jpg,0,504,221,55,138,1,0
KAIST_val_fold4_annotation.json,1032,set01_V001_I00499.jpg,0,529,223,59,154,1,0
KAIST_val_fold4_annotation.json,1033,set01_V001_I00503.jpg,0,562,224,59,180,1,0
KAIST_val_fold4_annotation.json,1035,set01_V001_I00511.jpg,2,235,200,179,36,0,0
KAIST_val_fold4_annotation.json,1036,set01_V001_I00515.jpg,2,234,198,179,36,0,0
KAIST_val_fold4_annotation.json,1037,set01_V001_I00519.jpg,2,234,197,179,36,0,0
KAIST_val_fold4_annotation.json,1038,set01_V001_I00523.jpg,2,236,204,181,37,0,0
KAIST_val_fold4_annotation.json,1039,set01_V001_I00527.jpg,2,239,215,186,37,0,0
KAIST_val_fold4_annotation.json,1040,set01_V001_I00531.jpg,2,241,208,192,38,0,0
KAIST_val_fold4_annotation.json,1041,set01_V001_I00535.jpg,2,242,201,198,38,0,0
KAIST_val_fold4_annotation.json,1042,set01_V001_I00539.jpg,2,246,204,204,39,0,0
KAIST_val_fold4_annotation.json,1043,set01_V001_I00543.jpg,2,248,204,210,39,0,0
KAIST_val_fold4_annotation.json,1044,set01_V001_I00547.jpg,2,251,204,216,39,0,0
KAIST_val_fold4_annotation.json,1045,set01_V001_I00551.jpg,2,253,204,223,40,0,0
KAIST_val_fold4_annotation.json,1046,set01_V001_I00555.jpg,2,256,204,229,40,0,0
KAIST_val_fold4_annotation.json,1047,set01_V001_I00559.jpg,2,258,205,235,41,0,0
KAIST_val_fold4_annotation.json,1048,set01_V001_I00563.jpg,2,262,205,241,42,0,0
KAIST_val_fold4_annotation.json,1049,set01_V001_I00567.jpg,2,263,205,247,42,0,0
KAIST_val_fold4_annotation.json,1050,set01_V001_I00571.jpg,2,262,205,251,42,0,0
KAIST_val_fold4_annotation.json,1051,set01_V001_I00575.jpg,2,261,206,255,42,0,0
KAIST_val_fold4_annotation.json,1052,set01_V001_I00579.jpg,2,259,207,259,42,0,0
KAIST_val_fold4_annotation.json,1053,set01_V001_I00583.jpg,2,257,207,262,42,0,0
KAIST_val_fold4_annotation.json,1054,set01_V001_I00587.jpg,2,256,208,264,42,0,0
KAIST_val_fold4_annotation.json,1055,set01_V001_I00591.jpg,2,257,207,266,42,0,0
KAIST_val_fold4_annotation.json,1056,set01_V001_I00595.jpg,2,260,206,267,42,0,0
KAIST_val_fold4_annotation.json,1057,set01_V001_I00599.jpg,2,261,206,267,43,0,0
KAIST_val_fold4_annotation.json,1058,set01_V001_I00603.jpg,2,257,207,263,45,0,0
KAIST_val_fold4_annotation.json,1059,set01_V001_I00607.jpg,2,253,207,258,48,0,0
KAIST_val_fold4_annotation.json,1060,set01_V001_I00611.jpg,0,318,202,24,53,0,0
KAIST_val_fold4_annotation.json,1060,set01_V001_I00611.jpg,0,424,208,20,48,0,0
KAIST_val_fold4_annotation.json,1060,set01_V001_I00611.jpg,0,445,207,20,48,0,0
KAIST_val_fold4_annotation.json,1060,set01_V001_I00611.jpg,0,477,213,20,44,0,0
KAIST_val_fold4_annotation.json,1060,set01_V001_I00611.jpg,0,492,213,20,45,0,0
KAIST_val_fold4_annotation.json,1060,set01_V001_I00611.jpg,0,510,207,20,50,0,0
KAIST_val_fold4_annotation.json,1061,set01_V001_I00615.jpg,0,319,201,24,53,0,0
KAIST_val_fold4_annotation.json,1061,set01_V001_I00615.jpg,0,426,208,20,48,0,0
KAIST_val_fold4_annotation.json,1061,set01_V001_I00615.jpg,0,447,207,20,48,0,0
KAIST_val_fold4_annotation.json,1061,set01_V001_I00615.jpg,0,481,213,20,44,0,0
KAIST_val_fold4_annotation.json,1061,set01_V001_I00615.jpg,0,498,213,20,45,0,0
KAIST_val_fold4_annotation.json,1061,set01_V001_I00615.jpg,0,513,208,20,50,0,0
KAIST_val_fold4_annotation.json,1062,set01_V001_I00619.jpg,0,321,201,24,53,0,0
KAIST_val_fold4_annotation.json,1062,set01_V001_I00619.jpg,0,428,208,20,48,0,0
KAIST_val_fold4_annotation.json,1062,set01_V001_I00619.jpg,0,450,207,20,48,0,0
KAIST_val_fold4_annotation.json,1062,set01_V001_I00619.jpg,0,484,213,20,44,0,0
KAIST_val_fold4_annotation.json,1062,set01_V001_I00619.jpg,0,502,213,20,45,0,0
KAIST_val_fold4_annotation.json,1062,set01_V001_I00619.jpg,0,516,208,20,50,0,0
KAIST_val_fold4_annotation.json,1063,set01_V001_I00623.jpg,0,322,201,24,53,0,0
KAIST_val_fold4_annotation.json,1063,set01_V001_I00623.jpg,0,430,208,20,48,0,0
KAIST_val_fold4_annotation.json,1063,set01_V001_I00623.jpg,0,452,207,20,48,0,0
KAIST_val_fold4_annotation.json,1063,set01_V001_I00623.jpg,0,487,213,20,44,0,0
KAIST_val_fold4_annotation.json,1063,set01_V001_I00623.jpg,0,506,213,19,45,0,0
KAIST_val_fold4_annotation.json,1063,set01_V001_I00623.jpg,0,521,208,20,50,0,0
KAIST_val_fold4_annotation.json,1064,set01_V001_I00627.jpg,0,323,201,24,53,0,0
KAIST_val_fold4_annotation.json,1064,set01_V001_I00627.jpg,0,433,208,20,48,0,0
KAIST_val_fold4_annotation.json,1064,set01_V001_I00627.jpg,0,455,207,20,48,0,0
KAIST_val_fold4_annotation.json,1064,set01_V001_I00627.jpg,0,489,213,20,44,0,0
KAIST_val_fold4_annotation.json,1064,set01_V001_I00627.jpg,0,509,213,20,45,0,0
KAIST_val_fold4_annotation.json,1064,set01_V001_I00627.jpg,0,525,208,20,50,0,0
KAIST_val_fold4_annotation.json,1065,set01_V001_I00631.jpg,0,324,201,24,54,0,0
KAIST_val_fold4_annotation.json,1065,set01_V001_I00631.jpg,0,435,208,20,48,0,0
KAIST_val_fold4_annotation.json,1065,set01_V001_I00631.jpg,0,457,207,20,48,0,0
KAIST_val_fold4_annotation.json,1065,set01_V001_I00631.jpg,0,492,213,20,44,0,0
KAIST_val_fold4_annotation.json,1065,set01_V001_I00631.jpg,0,528,208,20,50,0,0
KAIST_val_fold4_annotation.json,1065,set01_V001_I00631.jpg,0,510,213,20,45,0,0
KAIST_val_fold4_annotation.json,1066,set01_V001_I00635.jpg,0,325,201,24,54,0,0
KAIST_val_fold4_annotation.json,1066,set01_V001_I00635.jpg,0,437,207,20,48,0,0
KAIST_val_fold4_annotation.json,1066,set01_V001_I00635.jpg,0,460,207,20,48,0,0
KAIST_val_fold4_annotation.json,1066,set01_V001_I00635.jpg,0,494,213,20,44,0,0
KAIST_val_fold4_annotation.json,1066,set01_V001_I00635.jpg,0,530,208,20,50,0,0
KAIST_val_fold4_annotation.json,1066,set01_V001_I00635.jpg,0,513,213,20,45,0,0
KAIST_val_fold4_annotation.json,1067,set01_V001_I00639.jpg,0,326,201,24,54,0,0
KAIST_val_fold4_annotation.json,1067,set01_V001_I00639.jpg,0,440,207,20,48,0,0
KAIST_val_fold4_annotation.json,1067,set01_V001_I00639.jpg,0,463,207,20,48,0,0
KAIST_val_fold4_annotation.json,1067,set01_V001_I00639.jpg,0,497,213,20,44,0,0
KAIST_val_fold4_annotation.json,1067,set01_V001_I00639.jpg,0,531,208,20,50,0,0
KAIST_val_fold4_annotation.json,1067,set01_V001_I00639.jpg,0,515,213,20,46,0,0
KAIST_val_fold4_annotation.json,1068,set01_V001_I00643.jpg,0,326,201,24,54,0,0
KAIST_val_fold4_annotation.json,1068,set01_V001_I00643.jpg,0,442,207,20,48,0,0
KAIST_val_fold4_annotation.json,1068,set01_V001_I00643.jpg,0,466,207,20,48,0,0
KAIST_val_fold4_annotation.json,1068,set01_V001_I00643.jpg,0,499,213,20,44,0,0
KAIST_val_fold4_annotation.json,1068,set01_V001_I00643.jpg,0,532,208,20,50,0,0
KAIST_val_fold4_annotation.json,1068,set01_V001_I00643.jpg,0,517,213,20,46,0,0
KAIST_val_fold4_annotation.json,1069,set01_V001_I00647.jpg,0,326,201,25,54,0,0
KAIST_val_fold4_annotation.json,1069,set01_V001_I00647.jpg,0,443,207,20,48,0,0
KAIST_val_fold4_annotation.json,1069,set01_V001_I00647.jpg,0,467,207,20,48,0,0
KAIST_val_fold4_annotation.json,1069,set01_V001_I00647.jpg,0,500,214,20,44,0,0
KAIST_val_fold4_annotation.json,1069,set01_V001_I00647.jpg,0,533,208,20,50,0,0
KAIST_val_fold4_annotation.json,1069,set01_V001_I00647.jpg,0,518,213,20,46,0,0
KAIST_val_fold4_annotation.json,1070,set01_V001_I00651.jpg,0,326,201,25,54,0,0
KAIST_val_fold4_annotation.json,1070,set01_V001_I00651.jpg,0,534,208,20,50,0,0
KAIST_val_fold4_annotation.json,1070,set01_V001_I00651.jpg,0,519,214,20,47,0,0
KAIST_val_fold4_annotation.json,1070,set01_V001_I00651.jpg,0,500,214,20,44,0,0
KAIST_val_fold4_annotation.json,1070,set01_V001_I00651.jpg,0,468,207,20,48,0,0
KAIST_val_fold4_annotation.json,1070,set01_V001_I00651.jpg,0,443,207,20,48,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,326,202,25,55,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,534,209,21,50,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,520,214,20,47,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,500,214,20,44,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,468,207,20,48,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,443,207,20,49,0,0
KAIST_val_fold4_annotation.json,1071,set01_V001_I00655.jpg,0,433,208,20,43,2,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,325,202,25,55,0,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,535,209,21,50,0,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,520,214,20,47,0,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,501,214,20,44,0,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,469,207,20,49,0,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,444,207,20,49,0,0
KAIST_val_fold4_annotation.json,1072,set01_V001_I00659.jpg,0,429,208,20,44,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,325,202,25,55,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,521,214,20,48,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,501,214,20,44,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,469,207,20,49,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,444,207,20,49,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,535,209,22,50,0,0
KAIST_val_fold4_annotation.json,1073,set01_V001_I00663.jpg,0,424,209,20,45,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,522,215,20,48,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,501,215,20,44,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,469,207,20,49,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,444,207,20,49,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,536,209,22,50,0,0
KAIST_val_fold4_annotation.json,1074,set01_V001_I00667.jpg,0,420,210,20,46,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,522,215,20,48,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,502,215,20,45,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,470,208,20,49,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,444,208,20,50,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,537,210,22,50,0,0
KAIST_val_fold4_annotation.json,1075,set01_V001_I00671.jpg,0,417,209,20,47,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,522,215,20,49,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,502,215,20,45,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,470,208,20,49,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,444,208,20,51,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,538,210,22,50,0,0
KAIST_val_fold4_annotation.json,1076,set01_V001_I00675.jpg,0,414,209,20,49,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,523,215,20,49,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,502,215,20,45,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,470,208,20,50,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,444,208,20,51,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,539,211,22,50,0,0
KAIST_val_fold4_annotation.json,1077,set01_V001_I00679.jpg,0,412,209,20,50,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,523,216,20,49,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,502,216,20,45,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,470,208,20,50,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,444,209,20,52,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,539,211,22,50,0,0
KAIST_val_fold4_annotation.json,1078,set01_V001_I00683.jpg,0,411,209,21,51,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,524,216,21,50,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,502,216,20,45,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,471,208,20,50,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,444,209,20,53,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,540,211,22,50,0,0
KAIST_val_fold4_annotation.json,1079,set01_V001_I00687.jpg,0,409,209,21,52,0,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,524,216,21,50,0,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,502,216,20,46,0,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,471,209,20,50,0,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,444,209,21,53,0,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,325,203,25,55,2,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,540,212,22,51,0,0
KAIST_val_fold4_annotation.json,1080,set01_V001_I00691.jpg,0,404,213,21,49,2,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,524,216,21,50,2,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,502,216,20,46,2,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,471,209,20,51,2,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,442,209,21,54,2,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,541,212,22,51,2,0
KAIST_val_fold4_annotation.json,1081,set01_V001_I00695.jpg,0,402,211,21,51,2,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,524,217,21,51,2,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,503,217,20,46,2,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,471,209,20,51,0,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,442,209,21,54,0,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,541,212,22,51,2,0
KAIST_val_fold4_annotation.json,1082,set01_V001_I00699.jpg,0,399,210,21,52,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,525,217,21,51,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,503,217,20,47,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,471,210,20,52,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,442,209,21,54,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,541,212,22,51,0,0
KAIST_val_fold4_annotation.json,1083,set01_V001_I00703.jpg,0,396,210,22,53,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,525,217,21,51,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,503,218,20,47,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,471,210,21,52,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,442,209,21,54,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,541,213,22,51,0,0
KAIST_val_fold4_annotation.json,1084,set01_V001_I00707.jpg,0,392,210,22,54,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,525,217,21,52,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,503,218,20,47,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,471,210,21,52,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,442,209,21,55,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,325,203,25,55,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,541,213,22,52,0,0
KAIST_val_fold4_annotation.json,1085,set01_V001_I00711.jpg,0,387,210,22,54,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,525,218,21,52,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,503,218,20,48,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,471,211,21,53,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,442,209,21,55,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,325,204,25,55,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,541,213,22,52,0,0
KAIST_val_fold4_annotation.json,1086,set01_V001_I00715.jpg,0,382,210,22,54,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,525,218,21,53,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,503,219,20,48,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,471,211,21,53,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,443,210,20,55,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,325,205,25,55,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,541,213,22,52,0,0
KAIST_val_fold4_annotation.json,1087,set01_V001_I00719.jpg,0,377,210,22,55,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,541,213,22,52,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,374,210,23,55,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,325,206,25,55,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,444,211,20,55,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,471,211,21,54,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,503,219,20,48,0,0
KAIST_val_fold4_annotation.json,1088,set01_V001_I00723.jpg,0,525,218,21,53,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,541,213,22,52,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,373,211,23,55,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,324,207,25,55,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,443,210,20,55,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,470,210,21,54,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,503,219,20,48,0,0
KAIST_val_fold4_annotation.json,1089,set01_V001_I00727.jpg,0,525,218,21,53,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,540,213,22,52,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,370,211,23,55,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,322,208,25,55,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,436,208,20,55,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,524,218,21,53,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,467,210,21,54,0,0
KAIST_val_fold4_annotation.json,1090,set01_V001_I00731.jpg,0,502,218,20,48,0,0
KAIST_val_fold4_annotation.json,1091,set01_V001_I00735.jpg,0,537,213,22,53,0,0
KAIST_val_fold4_annotation.json,1091,set01_V001_I00735.jpg,0,362,211,23,55,0,0
