file,class,x_center,y_center,width,height,occluded
set04_V000_I01467,0,0.9640625,0.4453125,0.034375,0.103515625,0
set04_V000_I01467,1,0.8093750000000001,0.439453125,0.037500000000000006,0.1171875,0
set04_V000_I01467,2,0.0890625,0.416015625,0.571875,0.08984375,0
set03_V000_I03223,0,0.496875,0.380859375,0.065625,0.166015625,0
set03_V001_I00103,0,0.00625,0.427734375,0.0671875,0.140625,0
set03_V001_I00103,0,0.1015625,0.4140625,0.06406250000000001,0.14453125,0
set03_V001_I00103,0,0.371875,0.416015625,0.053125000000000006,0.123046875,0
set03_V001_I00103,0,0.5625,0.412109375,0.0546875,0.125,0
set03_V001_I00103,0,0.3984375,0.41796875,0.060937500000000006,0.12109375,0
set03_V001_I00103,1,0.15000000000000002,0.42578125,0.0484375,0.123046875,0
set03_V001_I00231,0,0.037500000000000006,0.474609375,0.1234375,0.314453125,0
set03_V001_I00231,0,0.7875000000000001,0.50390625,0.1171875,0.3359375,0
set03_V001_I00231,2,0.5578125,0.470703125,0.0484375,0.142578125,1
set03_V001_I00231,2,0.5750000000000001,0.46875,0.0484375,0.142578125,1
set03_V001_I00231,0,0.465625,0.45703125,0.06406250000000001,0.16015625,0
set03_V001_I00231,0,0.42031250000000003,0.453125,0.0671875,0.171875,0
set02_V002_I01071,0,0.890625,0.400390625,0.0546875,0.162109375,1
set02_V002_I01071,0,0.878125,0.40234375,0.0421875,0.123046875,1
set02_V002_I01071,0,0.9421875000000001,0.38671875,0.043750000000000004,0.134765625,2
set01_V001_I00339,0,0.89375,0.4296875,0.0703125,0.236328125,1
set01_V001_I00339,2,0.7640625000000001,0.3984375,0.0734375,0.142578125,0
set02_V002_I00943,0,0.553125,0.396484375,0.040625,0.125,0
set02_V002_I00483,0,0.8359375,0.44140625,0.051562500000000004,0.109375,1
set00_V008_I00371,0,0.140625,0.44921875,0.1171875,0.248046875,0
set00_V008_I00371,0,0.375,0.42578125,0.051562500000000004,0.15625,0
set00_V008_I00371,0,0.5796875,0.41796875,0.040625,0.1015625,0
set00_V008_I00371,0,0.596875,0.41796875,0.045312500000000006,0.09765625,1
set00_V008_I00371,0,0.16562500000000002,0.43359375,0.084375,0.251953125,2
set00_V008_I00371,0,0.060937500000000006,0.451171875,0.1234375,0.244140625,0
set00_V008_I00371,0,0.17500000000000002,0.435546875,0.08750000000000001,0.20703125,0
set00_V008_I00371,0,0.2328125,0.41796875,0.059375000000000004,0.1640625,1
set00_V008_I01699,1,0.1125,0.408203125,0.0703125,0.15625,0
set00_V008_I01699,1,0.2109375,0.416015625,0.0625,0.140625,0
set00_V008_I01699,1,0.6062500000000001,0.400390625,0.0546875,0.099609375,1
set04_V000_I02323,0,0.878125,0.443359375,0.035937500000000004,0.10546875,0
set04_V000_I02323,0,0.9625,0.443359375,0.034375,0.111328125,0
set00_V003_I00871,2,0.03125,0.431640625,0.0921875,0.18359375,0
set00_V007_I01431,0,0.0765625,0.423828125,0.0921875,0.162109375,0
set00_V001_I02267,2,0.0203125,0.39453125,0.109375,0.1484375,0
set03_V001_I01931,0,0.83125,0.412109375,0.07187500000000001,0.205078125,0
set03_V001_I01931,0,0.878125,0.40234375,0.07187500000000001,0.20703125,0
set00_V004_I01687,0,0.5578125,0.439453125,0.03125,0.103515625,0
set00_V004_I01687,0,0.5890625,0.439453125,0.03125,0.099609375,0
set00_V004_I01687,0,0.7093750000000001,0.435546875,0.0328125,0.107421875,2
set03_V000_I01667,0,0.8562500000000001,0.4296875,0.059375000000000004,0.1328125,2
set05_V000_I00467,0,0.24375000000000002,0.41796875,0.0890625,0.2890625,0
set05_V000_I00467,0,0.36250000000000004,0.427734375,0.0859375,0.26953125,0
set00_V003_I00051,1,0.78125,0.486328125,0.0734375,0.216796875,0
set03_V000_I00735,1,0.4109375,0.423828125,0.0546875,0.130859375,0
set03_V000_I00735,0,0.37031250000000004,0.431640625,0.03125,0.083984375,0
set00_V001_I02019,0,0.010937500000000001,0.408203125,0.0484375,0.130859375,0
set00_V001_I02019,0,0.1015625,0.412109375,0.0390625,0.107421875,0
set00_V006_I00331,0,0.7875000000000001,0.4609375,0.1,0.296875,0
set02_V003_I00415,0,0.640625,0.427734375,0.035937500000000004,0.111328125,0
set02_V003_I00415,0,0.5265625,0.416015625,0.03125,0.0859375,0
set02_V003_I00847,0,0.7625000000000001,0.41796875,0.037500000000000006,0.09375,0
set02_V003_I00447,0,0.853125,0.412109375,0.0703125,0.224609375,0
set02_V003_I00447,0,0.6109375,0.390625,0.0625,0.2109375,0
set00_V005_I01167,2,0.8640625000000001,0.44921875,0.134375,0.275390625,0
set01_V004_I01223,0,0.8578125000000001,0.474609375,0.05625,0.146484375,0
set00_V000_I02183,0,0.721875,0.458984375,0.046875,0.158203125,0
set02_V002_I01271,0,0.5546875,0.42578125,0.0421875,0.1015625,0
set00_V001_I01051,0,0.20625000000000002,0.412109375,0.034375,0.078125,0
set04_V000_I02235,0,0.9046875000000001,0.44140625,0.034375,0.103515625,0
set04_V000_I02235,0,0.9640625,0.443359375,0.034375,0.111328125,0
set04_V001_I01771,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01771,1,0.7562500000000001,0.412109375,0.0734375,0.17578125,0
set04_V001_I01771,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01771,1,0.7984375,0.408203125,0.0765625,0.19140625,0
set03_V001_I01923,0,0.76875,0.412109375,0.06406250000000001,0.171875,0
set03_V001_I01923,0,0.8203125,0.408203125,0.06406250000000001,0.1796875,0
set01_V000_I02003,0,0.2671875,0.42578125,0.08281250000000001,0.25,0
set01_V000_I02003,0,0.484375,0.431640625,0.06406250000000001,0.21875,0
set01_V000_I02003,2,0.5203125000000001,0.42578125,0.0671875,0.1953125,1
set01_V000_I02003,2,0.525,0.392578125,0.29531250000000003,0.111328125,0
set00_V007_I00287,0,0.23750000000000002,0.38671875,0.0859375,0.25390625,0
set00_V007_I00287,0,0.3453125,0.400390625,0.0703125,0.228515625,1
set00_V007_I00287,0,0.3046875,0.40234375,0.07187500000000001,0.228515625,0
set00_V007_I00287,1,0.1375,0.40625,0.07968750000000001,0.166015625,0
set03_V000_I00099,0,0.3953125,0.42578125,0.034375,0.09765625,0
set03_V000_I00099,0,0.4375,0.44140625,0.0328125,0.095703125,0
set03_V000_I00099,0,0.4921875,0.43359375,0.0328125,0.107421875,0
set03_V000_I00099,0,0.29531250000000003,0.423828125,0.0421875,0.125,0
set04_V001_I01787,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01787,1,0.7546875000000001,0.412109375,0.0734375,0.169921875,1
set04_V001_I01787,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01787,1,0.790625,0.4140625,0.0765625,0.189453125,0
set02_V002_I00131,0,0.7359375,0.38671875,0.035937500000000004,0.095703125,0
set01_V000_I01507,0,0.596875,0.41015625,0.0546875,0.1953125,1
set00_V004_I01351,0,0.9078125,0.470703125,0.06875,0.337890625,0
set03_V001_I00179,0,0.15781250000000002,0.408203125,0.084375,0.20703125,0
set03_V001_I00179,0,0.525,0.416015625,0.0859375,0.21484375,0
set03_V001_I00179,0,0.19375,0.412109375,0.0734375,0.1953125,0
set03_V001_I00179,0,0.003125,0.384765625,0.0921875,0.220703125,0
set03_V001_I00179,0,0.084375,0.396484375,0.07968750000000001,0.201171875,0
set03_V001_I00179,2,0.36875,0.400390625,0.053125000000000006,0.15625,1
set03_V001_I00179,2,0.38593750000000004,0.40234375,0.05625,0.150390625,1
set03_V001_I00179,0,0.2703125,0.38671875,0.0625,0.158203125,0
set03_V001_I00179,0,0.2390625,0.384765625,0.0625,0.16015625,0
set02_V003_I00855,0,0.7859375000000001,0.416015625,0.037500000000000006,0.09375,0
set02_V000_I00683,0,0.734375,0.447265625,0.1453125,0.490234375,0
set02_V000_I00683,0,0.8421875000000001,0.453125,0.09062500000000001,0.345703125,1
set02_V000_I00683,0,0.434375,0.41796875,0.03125,0.08203125,2
set03_V000_I01491,0,0.753125,0.423828125,0.037500000000000006,0.115234375,0
set04_V000_I01723,0,0.940625,0.4453125,0.034375,0.103515625,1
set04_V000_I01723,2,0.010937500000000001,0.40625,0.05625,0.10546875,0
set04_V000_I01723,2,0.6328125,0.416015625,0.0703125,0.072265625,0
set01_V000_I00167,0,0.8484375000000001,0.41015625,0.053125000000000006,0.20703125,0
set03_V001_I00903,0,0.046875,0.41796875,0.10625000000000001,0.3515625,0
set03_V001_I00903,0,0.5015625,0.42578125,0.05,0.1171875,0
set03_V001_I00903,0,0.45625000000000004,0.408203125,0.037500000000000006,0.0859375,0
set02_V001_I00039,0,0.5750000000000001,0.421875,0.06406250000000001,0.18359375,0
set02_V001_I00039,0,0.6125,0.431640625,0.0625,0.1875,1
set01_V000_I01955,0,0.55,0.427734375,0.08281250000000001,0.22265625,0
set01_V000_I01955,0,0.6890625,0.421875,0.06406250000000001,0.201171875,0
set01_V000_I01955,2,0.7125,0.416015625,0.0671875,0.1953125,2
set01_V000_I01955,2,0.5234375,0.392578125,0.29531250000000003,0.111328125,0
set01_V003_I00571,0,0.1859375,0.404296875,0.045312500000000006,0.0859375,0
set01_V003_I00571,1,0.184375,0.404296875,0.0484375,0.083984375,2
set00_V006_I00151,0,0.3046875,0.38671875,0.045312500000000006,0.103515625,0
set04_V000_I02031,0,0.9046875000000001,0.4453125,0.034375,0.103515625,0
set04_V000_I02031,0,0.9625,0.443359375,0.034375,0.111328125,0
set04_V000_I02031,2,0.7265625,0.44140625,0.07187500000000001,0.146484375,0
set04_V000_I02031,2,0.634375,0.41796875,0.043750000000000004,0.0703125,0
set04_V000_I02031,0,0.0625,0.41015625,0.06875,0.2265625,0
set00_V001_I02519,2,0.004687500000000001,0.40625,0.05,0.171875,0
set02_V004_I00707,0,0.7765625,0.43359375,0.043750000000000004,0.17578125,1
set02_V004_I00707,0,0.7453125,0.443359375,0.0421875,0.173828125,0
set02_V004_I00707,0,0.8328125000000001,0.458984375,0.0578125,0.177734375,1
set02_V004_I00707,0,0.90625,0.435546875,0.059375000000000004,0.212890625,1
set02_V000_I00539,0,0.6703125000000001,0.42578125,0.05,0.16015625,0
set02_V000_I00539,0,0.17343750000000002,0.455078125,0.0921875,0.283203125,2
set02_V004_I01059,0,0.7203125,0.42578125,0.03125,0.109375,0
set02_V003_I00751,0,0.8515625,0.4140625,0.051562500000000004,0.1484375,0
set02_V003_I00751,0,0.7484375000000001,0.419921875,0.03125,0.091796875,1
set00_V002_I00435,0,0.565625,0.416015625,0.060937500000000006,0.15625,0
set04_V001_I01599,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01599,1,0.753125,0.4140625,0.065625,0.158203125,0
set04_V001_I01599,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01599,1,0.8187500000000001,0.392578125,0.0625,0.1953125,0
set04_V001_I01599,0,0.35625,0.416015625,0.03125,0.068359375,0
set04_V001_I02571,0,0.6578125,0.41015625,0.034375,0.11328125,0
set04_V001_I01239,0,0.7796875000000001,0.4140625,0.0671875,0.18359375,0
set04_V001_I01239,0,0.6062500000000001,0.42578125,0.065625,0.1875,0
set04_V001_I01239,0,0.8562500000000001,0.400390625,0.059375000000000004,0.19921875,0
set04_V001_I01239,0,0.42500000000000004,0.421875,0.09062500000000001,0.23046875,0
set04_V001_I01239,0,0.9078125,0.404296875,0.0703125,0.23046875,0
set04_V001_I01239,0,0.5281250000000001,0.4140625,0.07500000000000001,0.22265625,0
set04_V001_I01239,0,0.8,0.400390625,0.0671875,0.177734375,2
set04_V001_I01239,0,0.9328125,0.384765625,0.06406250000000001,0.193359375,1
set05_V000_I00655,0,0.025,0.419921875,0.15156250000000002,0.568359375,0
set03_V000_I00239,0,0.2265625,0.408203125,0.07968750000000001,0.31640625,0
set03_V000_I00239,0,0.32656250000000003,0.431640625,0.0671875,0.291015625,0
set03_V000_I00239,0,0.38593750000000004,0.455078125,0.06406250000000001,0.240234375,0
set03_V000_I00239,0,0.4546875,0.4296875,0.043750000000000004,0.142578125,0
set01_V001_I00003,0,0.41250000000000003,0.4453125,0.05625,0.158203125,0
set01_V001_I00003,0,0.45625000000000004,0.431640625,0.0484375,0.1328125,0
set01_V001_I00003,2,0.30625,0.42578125,0.0625,0.1484375,0
set01_V001_I00003,0,0.84375,0.43359375,0.051562500000000004,0.13671875,0
set01_V001_I00003,0,0.48750000000000004,0.43359375,0.045312500000000006,0.142578125,0
set01_V001_I00003,0,0.5390625,0.466796875,0.037500000000000006,0.11328125,0
set00_V003_I00739,0,0.028125,0.435546875,0.0921875,0.212890625,0
set00_V003_I00739,0,0.296875,0.44921875,0.046875,0.14453125,0
set00_V003_I00739,0,0.1859375,0.4453125,0.05,0.115234375,0
set00_V003_I00739,0,0.521875,0.43359375,0.0328125,0.08203125,0
set03_V000_I04287,1,0.26406250000000003,0.4375,0.0578125,0.134765625,0
set03_V000_I04287,1,0.171875,0.404296875,0.06875,0.185546875,0
set03_V000_I04287,1,0.015625,0.431640625,0.07500000000000001,0.1953125,0
set04_V001_I01199,0,0.5828125000000001,0.416015625,0.065625,0.16015625,0
set04_V001_I01199,0,0.403125,0.400390625,0.059375000000000004,0.1875,0
set04_V001_I01199,0,0.6453125000000001,0.404296875,0.059375000000000004,0.169921875,0
set04_V001_I01199,0,0.2703125,0.40625,0.065625,0.189453125,0
set04_V001_I01199,0,0.70625,0.404296875,0.059375000000000004,0.181640625,0
set04_V001_I01199,0,0.7781250000000001,0.3828125,0.0671875,0.177734375,2
set04_V001_I01199,0,0.7140625,0.404296875,0.0578125,0.16796875,2
set00_V003_I00759,0,0.19062500000000002,0.453125,0.05,0.154296875,0
set00_V003_I00759,0,0.49375,0.43359375,0.034375,0.083984375,0
set00_V003_I00759,0,0.0578125,0.451171875,0.0625,0.1328125,0
set02_V000_I00835,0,0.13593750000000002,0.392578125,0.07968750000000001,0.255859375,1
set02_V000_I00835,2,0.5437500000000001,0.416015625,0.08281250000000001,0.103515625,0
set02_V002_I01035,0,0.7156250000000001,0.431640625,0.0328125,0.103515625,1
set02_V002_I01035,0,0.9265625000000001,0.45703125,0.045312500000000006,0.15625,0
set02_V002_I01035,0,0.8562500000000001,0.431640625,0.045312500000000006,0.134765625,0
set02_V002_I01035,0,0.8890625000000001,0.43359375,0.051562500000000004,0.130859375,0
set03_V001_I01807,0,0.5437500000000001,0.44921875,0.03125,0.07421875,0
set03_V001_I01807,0,0.5609375,0.44921875,0.03125,0.068359375,0
set02_V004_I00823,0,0.68125,0.427734375,0.034375,0.076171875,0
set01_V001_I00111,0,0.534375,0.46875,0.0578125,0.19921875,1
set01_V001_I00111,2,0.6796875,0.470703125,0.10312500000000001,0.23046875,0
set05_V000_I01371,0,0.48125,0.4375,0.05,0.1640625,1
set05_V000_I01371,0,0.45,0.44140625,0.05,0.162109375,0
set05_V000_I01371,0,0.5953125,0.439453125,0.046875,0.138671875,0
set05_V000_I01371,0,0.525,0.41796875,0.0390625,0.11328125,0
set05_V000_I01371,3,0.5515625000000001,0.41796875,0.03125,0.08984375,0
set02_V003_I00123,0,0.16718750000000002,0.41015625,0.035937500000000004,0.091796875,0
set02_V003_I00123,0,0.140625,0.40625,0.034375,0.09765625,0
set02_V003_I00123,0,0.2265625,0.421875,0.03125,0.09375,0
set02_V003_I00123,0,0.4234375,0.427734375,0.03125,0.083984375,0
set02_V003_I00123,0,0.9234375,0.451171875,0.065625,0.19921875,2
set02_V003_I00799,0,0.7312500000000001,0.408203125,0.03125,0.087890625,0
set01_V000_I00147,0,0.6859375000000001,0.416015625,0.0390625,0.115234375,0
set03_V000_I01803,0,0.38593750000000004,0.388671875,0.0390625,0.1171875,0
set00_V008_I00339,0,0.34218750000000003,0.427734375,0.06875,0.16015625,0
set00_V008_I00339,0,0.53125,0.408203125,0.045312500000000006,0.125,0
set00_V008_I00339,0,0.6734375,0.408203125,0.035937500000000004,0.091796875,0
set00_V008_I00339,0,0.6953125,0.416015625,0.043750000000000004,0.0859375,1
set00_V008_I00339,0,0.4421875,0.41015625,0.0484375,0.14453125,0
set00_V008_I00339,0,0.3875,0.412109375,0.053125000000000006,0.138671875,0
set01_V004_I01315,0,0.1203125,0.453125,0.0734375,0.15625,0
set01_V004_I01315,0,0.5484375,0.447265625,0.08750000000000001,0.240234375,0
set01_V004_I01315,0,0.5906250000000001,0.46875,0.07968750000000001,0.21484375,2
set01_V004_I01315,1,0.5703125,0.42578125,0.08281250000000001,0.1953125,2
set04_V001_I00275,0,0.8203125,0.4296875,0.034375,0.115234375,0
set04_V001_I00275,0,0.8484375000000001,0.423828125,0.0390625,0.12109375,1
set03_V001_I00219,0,0.07500000000000001,0.43359375,0.115625,0.29296875,0
set03_V001_I00219,0,0.703125,0.458984375,0.1,0.298828125,0
set03_V001_I00219,0,0.0,0.455078125,0.08281250000000001,0.244140625,0
set03_V001_I00219,2,0.49843750000000003,0.41796875,0.0484375,0.150390625,1
set03_V001_I00219,2,0.5171875,0.416015625,0.05,0.154296875,1
set03_V001_I00219,0,0.40468750000000003,0.427734375,0.06406250000000001,0.16015625,0
set03_V001_I00219,0,0.3609375,0.419921875,0.0671875,0.169921875,0
set04_V001_I02771,2,0.18281250000000002,0.3984375,0.065625,0.11328125,0
set00_V004_I00727,2,0.5625,0.421875,0.0390625,0.060546875,0
set04_V001_I01643,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01643,1,0.759375,0.416015625,0.065625,0.162109375,0
set04_V001_I01643,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01643,1,0.8140625,0.39453125,0.07187500000000001,0.1953125,0
set04_V001_I01643,0,0.42812500000000003,0.4140625,0.0328125,0.072265625,0
set03_V000_I00983,0,0.5953125,0.421875,0.06875,0.197265625,0
set03_V000_I00983,0,0.30312500000000003,0.423828125,0.0390625,0.11328125,1
set02_V003_I00947,0,0.21250000000000002,0.412109375,0.035937500000000004,0.087890625,0
set02_V003_I00947,2,0.109375,0.388671875,0.078125,0.109375,0
set02_V003_I00947,2,0.0,0.416015625,0.0578125,0.115234375,0
set00_V000_I01307,0,0.6625000000000001,0.41796875,0.034375,0.10546875,0
set00_V000_I01307,0,0.521875,0.421875,0.03125,0.099609375,0
set00_V008_I01771,1,0.2328125,0.44140625,0.0484375,0.125,0
set01_V000_I01951,0,0.571875,0.42578125,0.08281250000000001,0.22265625,0
set01_V000_I01951,0,0.7000000000000001,0.421875,0.06406250000000001,0.197265625,1
set01_V000_I01951,2,0.728125,0.4140625,0.0671875,0.1953125,1
set01_V000_I01951,2,0.5234375,0.392578125,0.29531250000000003,0.111328125,0
set00_V004_I01955,2,0.015625,0.43359375,0.07500000000000001,0.12109375,0
set02_V001_I00751,0,0.446875,0.40625,0.0578125,0.140625,0
set02_V001_I00751,0,0.0671875,0.38671875,0.10625000000000001,0.2734375,0
set02_V001_I00751,0,0.48125,0.404296875,0.06406250000000001,0.146484375,1
set02_V001_I00751,0,0.5265625,0.412109375,0.043750000000000004,0.138671875,2
set02_V000_I00055,2,0.509375,0.423828125,0.215625,0.08203125,0
set00_V005_I01115,1,0.46875,0.416015625,0.03125,0.0703125,0
set00_V006_I00139,0,0.8625,0.4453125,0.08750000000000001,0.28125,0
set00_V006_I00139,0,0.32656250000000003,0.3671875,0.040625,0.1015625,0
set00_V008_I00923,0,0.35000000000000003,0.400390625,0.035937500000000004,0.07421875,0
set03_V001_I00159,0,0.19687500000000002,0.396484375,0.07187500000000001,0.185546875,0
set03_V001_I00159,0,0.5015625,0.408203125,0.078125,0.169921875,0
set03_V001_I00159,0,0.259375,0.404296875,0.06875,0.1796875,0
set03_V001_I00159,0,0.0859375,0.38671875,0.07968750000000001,0.173828125,0
set03_V001_I00159,0,0.1546875,0.404296875,0.0703125,0.162109375,0
set03_V001_I00159,2,0.35625,0.396484375,0.053125000000000006,0.1328125,1
set03_V001_I00159,2,0.3765625,0.3984375,0.046875,0.125,1
set01_V001_I00519,2,0.36562500000000003,0.384765625,0.27968750000000003,0.0703125,0
set04_V001_I01395,1,0.7765625,0.404296875,0.06875,0.1640625,0
set04_V001_I01395,0,0.7140625,0.41796875,0.07500000000000001,0.21484375,0
set04_V001_I01395,0,0.8625,0.42578125,0.0671875,0.177734375,0
set04_V001_I01395,0,0.9390625,0.423828125,0.060937500000000006,0.22265625,0
set04_V001_I01395,1,0.821875,0.40625,0.059375000000000004,0.185546875,0
set02_V001_I00503,0,0.48125,0.43359375,0.0671875,0.173828125,0
set03_V001_I00759,0,0.5234375,0.427734375,0.0328125,0.076171875,0
set03_V001_I00759,0,0.540625,0.427734375,0.0328125,0.07421875,0
set02_V003_I00131,0,0.15937500000000002,0.41015625,0.035937500000000004,0.091796875,0
set02_V003_I00131,0,0.13593750000000002,0.40625,0.034375,0.09765625,0
set02_V003_I00131,0,0.2171875,0.419921875,0.03125,0.09375,0
set02_V003_I00131,0,0.45625000000000004,0.427734375,0.03125,0.083984375,0
set02_V003_I00131,0,0.9281250000000001,0.462890625,0.06406250000000001,0.19921875,2
set02_V003_I00131,0,0.8796875000000001,0.416015625,0.035937500000000004,0.103515625,1
set04_V001_I02987,0,0.6203125,0.41796875,0.037500000000000006,0.1015625,0
set00_V006_I00327,0,0.76875,0.458984375,0.09843750000000001,0.287109375,0
set00_V004_I00723,2,0.55625,0.421875,0.037500000000000006,0.05859375,0
set00_V004_I01467,0,0.6140625000000001,0.41015625,0.03125,0.1171875,0
set00_V004_I01467,0,0.5750000000000001,0.416015625,0.0328125,0.111328125,0
set04_V001_I01391,1,0.775,0.404296875,0.06406250000000001,0.16015625,0
set04_V001_I01391,0,0.696875,0.42578125,0.0671875,0.205078125,0
set04_V001_I01391,0,0.859375,0.42578125,0.0671875,0.177734375,0
set04_V001_I01391,0,0.9390625,0.423828125,0.060937500000000006,0.22265625,0
set04_V001_I01391,1,0.821875,0.40625,0.059375000000000004,0.185546875,0
set01_V003_I00771,0,0.9078125,0.447265625,0.09062500000000001,0.25,0
set01_V003_I00771,1,0.8921875,0.453125,0.08281250000000001,0.236328125,1
set01_V003_I00771,0,0.5265625,0.46484375,0.1,0.25390625,0
set01_V003_I00771,0,0.390625,0.4453125,0.0765625,0.224609375,0
set01_V003_I00771,0,0.45,0.4296875,0.0703125,0.22265625,1
set03_V000_I03267,0,0.2609375,0.412109375,0.1015625,0.2421875,0
set04_V000_I02399,0,0.8734375000000001,0.443359375,0.0390625,0.11328125,0
set04_V000_I02399,0,0.9640625,0.4453125,0.034375,0.111328125,0
set00_V001_I01547,2,0.12187500000000001,0.40625,0.0625,0.125,0
set02_V003_I00887,1,0.9328125,0.4296875,0.045312500000000006,0.134765625,1
set03_V001_I01315,1,0.278125,0.412109375,0.0390625,0.09765625,0
set02_V003_I00935,2,0.059375000000000004,0.4140625,0.051562500000000004,0.1015625,0
set02_V003_I00935,2,0.134375,0.388671875,0.0703125,0.109375,0
set00_V003_I01047,2,0.12187500000000001,0.392578125,0.0484375,0.0703125,0
set04_V000_I01367,0,0.925,0.439453125,0.034375,0.103515625,0
set04_V000_I01367,3,0.9437500000000001,0.427734375,0.0421875,0.146484375,0
set04_V000_I01367,2,0.2328125,0.408203125,0.234375,0.08984375,0
set00_V003_I00423,0,0.759375,0.4140625,0.040625,0.134765625,0
set00_V003_I00423,0,0.7359375,0.416015625,0.040625,0.125,0
set00_V007_I00383,0,0.46875,0.4140625,0.0671875,0.15234375,0
set03_V001_I01023,0,0.8171875000000001,0.43359375,0.08750000000000001,0.23046875,0
set03_V001_I01023,0,0.7125,0.443359375,0.05625,0.146484375,0
set03_V001_I01023,0,0.7484375000000001,0.431640625,0.0546875,0.1484375,0
set00_V003_I00251,2,0.584375,0.40625,0.03125,0.052734375,0
set02_V000_I00083,2,0.5125000000000001,0.43359375,0.23750000000000002,0.08203125,0
set02_V001_I00815,0,0.51875,0.419921875,0.065625,0.154296875,0
set02_V001_I00815,0,0.5437500000000001,0.421875,0.0671875,0.15234375,1
set02_V001_I00815,0,0.59375,0.423828125,0.0484375,0.14453125,0
set04_V001_I01135,1,0.7515625,0.40625,0.046875,0.126953125,0
set04_V001_I01135,2,0.34687500000000004,0.38671875,0.10625000000000001,0.12109375,0
set04_V001_I01135,2,0.003125,0.3984375,0.06406250000000001,0.11328125,0
set04_V001_I01135,2,0.5203125000000001,0.3828125,0.07968750000000001,0.109375,0
set04_V001_I01135,2,0.6625000000000001,0.3984375,0.051562500000000004,0.103515625,0
set01_V003_I00899,0,0.565625,0.431640625,0.096875,0.28515625,0
set01_V003_I00899,0,0.0859375,0.451171875,0.134375,0.384765625,0
set01_V001_I00635,0,0.5078125,0.392578125,0.037500000000000006,0.10546875,0
set01_V001_I00635,0,0.6828125,0.404296875,0.03125,0.09375,0
set01_V001_I00635,0,0.71875,0.404296875,0.03125,0.09375,0
set01_V001_I00635,0,0.7718750000000001,0.416015625,0.03125,0.0859375,0
set01_V001_I00635,0,0.828125,0.40625,0.03125,0.09765625,0
set01_V001_I00635,0,0.8015625000000001,0.416015625,0.03125,0.087890625,0
set00_V004_I01095,0,0.45625000000000004,0.404296875,0.040625,0.08984375,0
set00_V004_I01095,0,0.390625,0.3828125,0.035937500000000004,0.091796875,0
set05_V000_I00347,0,0.4859375,0.41796875,0.0484375,0.1484375,0
set05_V000_I00347,0,0.546875,0.412109375,0.05625,0.15234375,0
set00_V000_I01255,0,0.15625,0.408203125,0.046875,0.14453125,0
set00_V000_I01255,0,0.19843750000000002,0.4140625,0.043750000000000004,0.138671875,0
set04_V001_I00707,2,0.8796875000000001,0.41796875,0.065625,0.203125,0
set00_V001_I01063,0,0.19843750000000002,0.41015625,0.0390625,0.0859375,0
set01_V000_I01707,0,0.7640625000000001,0.427734375,0.0890625,0.294921875,1
set01_V000_I01707,0,0.8093750000000001,0.466796875,0.12187500000000001,0.296875,0
set01_V000_I01707,0,0.7000000000000001,0.42578125,0.07187500000000001,0.248046875,0
set01_V000_I01707,2,0.47500000000000003,0.392578125,0.34375,0.111328125,0
set01_V000_I00139,0,0.6484375,0.416015625,0.034375,0.1015625,0
set00_V001_I02719,2,0.8562500000000001,0.423828125,0.1,0.1484375,0
set03_V000_I00171,0,0.33125000000000004,0.41796875,0.051562500000000004,0.19140625,0
set03_V000_I00171,0,0.38906250000000003,0.431640625,0.043750000000000004,0.173828125,0
set03_V000_I00171,0,0.4453125,0.41796875,0.037500000000000006,0.169921875,0
set05_V000_I00579,0,0.1953125,0.439453125,0.11093750000000001,0.33203125,0
set05_V000_I00579,0,0.31093750000000003,0.427734375,0.1078125,0.349609375,0
set04_V000_I00363,0,0.8609375,0.392578125,0.05625,0.16796875,1
set04_V000_I00951,2,0.7984375,0.3984375,0.1546875,0.1328125,0
set00_V002_I02183,0,0.15000000000000002,0.408203125,0.13593750000000002,0.29296875,0
set00_V002_I02183,0,0.2421875,0.412109375,0.13593750000000002,0.29296875,0
set01_V003_I01003,0,0.8500000000000001,0.462890625,0.0890625,0.2578125,0
set04_V000_I01827,0,0.9046875000000001,0.4453125,0.034375,0.103515625,0
set04_V000_I01827,0,0.9625,0.443359375,0.034375,0.111328125,2
set04_V000_I01827,2,0.634375,0.41796875,0.0703125,0.0703125,0
set03_V001_I00799,0,0.578125,0.421875,0.05,0.1328125,0
set03_V001_I00799,0,0.6015625,0.423828125,0.05625,0.1328125,0
set03_V001_I00799,0,0.42812500000000003,0.400390625,0.034375,0.080078125,0
set02_V003_I00071,0,0.8343750000000001,0.447265625,0.0421875,0.142578125,2
set02_V003_I00071,0,0.8859375,0.44921875,0.07187500000000001,0.283203125,1
set02_V003_I00071,2,0.16562500000000002,0.40234375,0.09531250000000001,0.0859375,0
